time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,state,min_site_distances
2023-03-14T17:46:51.420Z,36.6975,-121.3381667,4.19,3.21,ml,58,101.0,0.01199,0.11,nc,nc73856845,2023-05-20T23:20:23.040Z,"10km S of Tres Pinos, CA",earthquake,0.19,0.41,0.144,77.0,reviewed,nc,nc,CA,19.993861063248257
2023-03-14T17:41:44.820Z,36.7003333,-121.34,3.99,3.24,ml,48,102.0,0.00883,0.1,nc,nc73856835,2023-05-20T23:20:23.040Z,"10km S of Tres Pinos, CA",earthquake,0.19,0.36,0.168,69.0,reviewed,nc,nc,CA,19.641129046160806
2023-03-14T17:41:24.710Z,36.6996667,-121.339,4.02,3.19,ml,47,109.0,0.009845,0.08,nc,nc73856840,2023-05-20T23:20:23.040Z,"10km S of Tres Pinos, CA",earthquake,0.2,0.33,0.159,98.0,reviewed,nc,nc,CA,19.742352743843636
2023-03-14T17:38:23.510Z,37.5156667,-117.9813333,4.06,2.78,md,17,183.0,0.3072,0.07,nc,nc73856830,2023-05-20T23:20:23.040Z,"16km N of Deep Springs, CA",earthquake,0.41,3.65,0.113,21.0,reviewed,nc,nc,CA,190.21464708144043
2023-03-14T14:51:42.710Z,37.5095,-117.9848333,3.18,2.85,md,23,114.0,0.3048,0.13,nc,nc73856750,2023-05-20T23:20:23.040Z,"15km N of Deep Springs, CA",earthquake,0.34,3.76,0.13,25.0,reviewed,nc,nc,CA,189.4669855604291
2023-03-14T14:39:25.740Z,37.5028333,-117.9585,-0.24,2.91,ml,25,158.0,0.3261,0.08,nc,nc73856740,2023-05-20T23:20:23.040Z,"15km N of Deep Springs, CA",earthquake,0.31,0.49,0.205,20.0,reviewed,nc,nc,CA,190.018282418727
2023-03-14T13:25:08.630Z,37.512,-117.9808333,7.82,2.7,md,23,116.0,0.3078,0.11,nc,nc73856710,2023-05-20T23:20:23.040Z,"16km N of Deep Springs, CA",earthquake,0.26,2.39,0.144,26.0,reviewed,nc,nc,CA,189.8853662584354
2023-03-14T10:45:44.960Z,37.5071667,-117.9851667,-0.12,2.81,md,28,115.0,0.3047,0.12,nc,nc73856680,2023-05-20T23:20:23.040Z,"15km N of Deep Springs, CA",earthquake,0.29,1.61,0.104,27.0,reviewed,nc,nc,CA,189.22835444772085
2023-03-14T10:13:18.680Z,37.5213333,-117.971,-1.23,3.88,mw,35,117.0,0.3153,0.07,nc,nc73856670,2023-05-20T23:20:22.040Z,"17km N of Deep Springs, CA",earthquake,0.21,0.44,,3.0,reviewed,nc,nc,CA,191.21970711467551
2023-03-14T09:57:35.470Z,37.5285,-117.9786667,1.13,2.7,md,24,116.0,0.3091,0.11,nc,nc73856665,2023-05-20T23:20:22.040Z,"17km N of Deep Springs, CA",earthquake,0.29,2.26,0.092,26.0,reviewed,nc,nc,CA,191.56534628558938
2023-03-14T09:35:28.880Z,37.5195,-117.972,-0.46,3.15,ml,31,146.0,0.3145,0.06,nc,nc73856635,2023-05-20T23:20:22.040Z,"16km N of Deep Springs, CA",earthquake,0.25,0.64,0.176,23.0,reviewed,nc,nc,CA,190.99931339530156
2023-03-14T09:32:51.750Z,37.53,-117.978,4.25,2.81,md,26,116.0,0.3096,0.09,nc,nc73856630,2023-05-20T23:20:22.040Z,"18km N of Deep Springs, CA",earthquake,0.2,3.42,0.148,40.0,reviewed,nc,nc,CA,191.73906219600866
2023-03-14T09:25:08.500Z,37.5136667,-117.9836667,1.11,3.04,ml,32,115.0,0.3055,0.15,nc,nc73856610,2023-05-20T23:20:22.040Z,"16km N of Deep Springs, CA",earthquake,0.29,1.63,0.184,24.0,reviewed,nc,nc,CA,189.9187250603811
2023-03-14T06:11:15.850Z,37.5215,-117.9846667,3.53,2.57,md,22,115.0,0.3174,0.08,nc,nc73856530,2023-05-20T23:20:22.040Z,"17km N of Deep Springs, CA",earthquake,0.26,5.11,0.213,27.0,reviewed,nc,nc,CA,190.62645034812783
2023-03-14T05:32:37.600Z,37.514,-117.9878333,7.72,2.57,md,25,115.0,0.3115,0.22,nc,nc73856515,2023-05-20T23:20:22.040Z,"16km N of Deep Springs, CA",earthquake,0.41,4.72,0.24,25.0,reviewed,nc,nc,CA,189.76527972161247
2023-03-14T05:00:29.240Z,37.5176667,-117.9835,0.11,3.82,mw,34,144.0,0.3054,0.1,nc,nc73856490,2023-05-20T23:20:22.040Z,"16km N of Deep Springs, CA",earthquake,0.28,0.87,,3.0,reviewed,nc,nc,CA,190.3100695569921
2023-03-13T22:14:02.480Z,34.1996667,-116.9315,8.77,3.09,ml,143,18.0,0.06311,0.16,ci,ci40184319,2023-05-20T23:20:21.040Z,"5km SSW of Big Bear Lake, CA",earthquake,0.08,0.23,0.12,237.0,reviewed,ci,ci,CA,18.68442650057206
2023-03-12T22:33:37.660Z,41.3515,-123.4668333,34.67,2.88,md,18,98.0,0.07339,0.09,nc,nc73855970,2023-05-20T23:20:18.040Z,"3km SSE of Somes Bar, CA",earthquake,0.42,0.77,0.155,17.0,reviewed,nc,nc,CA,98.12327557121164
2023-03-11T16:09:53.660Z,39.3598333,-120.0131667,1.33,2.61,md,12,67.0,0.06933,0.06,nc,nc73855405,2023-05-15T02:49:10.040Z,"14km N of Kings Beach, CA",earthquake,0.23,0.96,0.218,14.0,reviewed,nc,nc,CA,110.27650476320409
2023-03-11T16:09:08.470Z,39.3613333,-120.014,-2.13,2.95,md,21,67.0,0.07061,0.12,nc,nc73855400,2023-05-15T02:49:10.040Z,"14km N of Kings Beach, CA",earthquake,0.22,0.88,0.156,33.0,reviewed,nc,nc,CA,110.09778879077797
2023-03-11T08:11:18.990Z,32.9728333,-116.29,10.91,2.58,ml,94,38.0,0.02138,0.21,ci,ci40183175,2023-05-15T02:49:14.040Z,"24km SW of Ocotillo Wells, CA",earthquake,0.13,0.35,0.128,103.0,reviewed,ci,ci,CA,30.01797728125717
2023-03-10T06:49:37.800Z,33.6963333,-116.7205,17.82,2.56,ml,115,16.0,0.01571,0.15,ci,ci40182679,2023-05-15T02:49:31.040Z,"5km S of Idyllwild, CA",earthquake,0.1,0.17,0.267,26.0,reviewed,ci,ci,CA,12.633055227878312
2023-03-08T11:59:28.130Z,39.3788333,-122.9011667,8.65,2.82,md,50,78.0,0.1759,0.13,nc,nc73854255,2023-05-15T02:50:04.040Z,"6km ESE of Lake Pillsbury, CA",earthquake,0.19,0.69,0.143,58.0,reviewed,nc,nc,CA,47.78613914447671
2023-03-08T04:07:32.850Z,34.0478333,-116.3508333,6.79,2.77,ml,81,25.0,0.03889,0.14,ci,ci40422016,2023-05-15T02:50:09.040Z,"10km SSW of Joshua Tree, CA",earthquake,0.1,0.32,0.134,98.0,reviewed,ci,ci,CA,24.041082170506044
2023-03-07T14:33:12.440Z,36.5941667,-121.2011667,9.29,3.8,ml,67,54.0,0.02576,0.08,nc,nc73856426,2023-05-15T02:50:16.040Z,"9km NW of Pinnacles, CA",earthquake,0.14,0.25,0.142,159.0,reviewed,nc,nc,CA,27.691348372670518
2023-03-07T08:42:10.110Z,35.6653333,-117.5728333,7.09,2.99,ml,36,59.0,0.0743,0.13,ci,ci40421656,2023-05-15T02:50:21.040Z,"10km ENE of Ridgecrest, CA",earthquake,0.13,0.35,0.149,80.0,reviewed,ci,ci,CA,76.96458202479008
2023-03-06T08:35:59.550Z,36.8813333,-121.6241667,8.0,2.51,md,76,39.0,0.01909,0.12,nc,nc73856026,2023-05-15T02:50:29.040Z,"2km ESE of Aromas, CA",earthquake,0.16,0.23,0.147,103.0,reviewed,nc,nc,CA,6.116547865324695
2023-03-05T23:45:21.130Z,38.8135,-122.8251667,2.0,2.6,md,76,18.0,0.005587,0.05,nc,nc73855846,2023-05-15T02:50:33.040Z,"7km NW of The Geysers, CA",earthquake,0.09,0.15,0.161,84.0,reviewed,nc,nc,CA,43.67835043981188
2023-03-05T14:29:49.876Z,25.7487,-110.1881,10.0,4.4,mb,29,120.0,3.328,0.63,us,us7000jhgu,2023-05-15T02:50:38.040Z,Gulf of California,earthquake,9.12,1.929,0.074,53.0,reviewed,us,us,CA,940.392254343402
2023-03-02T21:16:50.530Z,38.7876667,-122.7821667,2.72,3.59,mw,98,26.0,0.007106,0.06,nc,nc73854486,2023-05-08T02:00:27.040Z,"2km WNW of The Geysers, CA",earthquake,0.09,0.14,,6.0,reviewed,nc,nc,CA,42.357154625122675
2023-03-02T21:16:17.210Z,38.7908333,-122.7758333,3.83,3.35,ml,109,25.0,0.00973,0.07,nc,nc73854491,2023-05-08T02:00:27.040Z,"2km NW of The Geysers, CA",earthquake,0.08,0.11,0.143,50.0,reviewed,nc,nc,CA,41.70913391741292
2023-03-02T11:54:33.640Z,39.379,-122.8986667,9.58,2.72,md,87,61.0,0.1778,0.18,nc,nc73854361,2023-05-08T02:00:19.040Z,"6km ESE of Lake Pillsbury, CA",earthquake,0.19,0.41,0.264,94.0,reviewed,nc,nc,CA,47.5707162852732
2023-03-01T07:09:40.820Z,38.8286667,-122.8148333,1.96,3.3,ml,97,18.0,0.006444,0.06,nc,nc73853396,2023-05-08T02:00:06.040Z,"8km NW of The Geysers, CA",earthquake,0.08,0.12,0.191,96.0,reviewed,nc,nc,CA,42.01779834291871
2023-02-28T20:21:17.250Z,38.5163333,-119.5323333,3.79,2.96,ml,19,84.0,0.04125,0.04,nc,nc73853036,2023-05-08T01:59:59.040Z,"5km W of Walker, CA",earthquake,0.28,0.41,0.246,31.0,reviewed,nc,nc,CA,144.6913850529169
2023-02-28T13:30:51.690Z,35.6128333,-117.4165,8.15,3.56,ml,37,41.0,0.09739,0.15,ci,ci40419496,2023-05-08T01:59:55.040Z,"17km SSW of Trona, CA",earthquake,0.15,0.53,0.187,120.0,reviewed,ci,ci,CA,69.19775987663486
2023-02-28T03:36:34.140Z,38.7975,-122.8108333,3.73,2.92,md,86,33.0,0.01099,0.05,nc,nc73852681,2023-05-08T01:59:50.040Z,"5km WNW of The Geysers, CA",earthquake,0.09,0.15,0.174,98.0,reviewed,nc,nc,CA,43.66285412473059
2023-02-28T02:18:04.500Z,35.6136667,-117.4145,7.92,3.15,ml,38,41.0,0.04739,0.16,ci,ci40419408,2023-05-08T01:59:49.040Z,"17km S of Trona, CA",earthquake,0.18,0.39,0.169,90.0,reviewed,ci,ci,CA,69.28197085211283
2023-02-28T00:25:30.360Z,37.5853333,-118.735,9.34,2.5,md,20,73.0,0.02115,0.03,nc,nc73852621,2023-05-08T01:59:48.040Z,"6km WNW of Toms Place, CA",earthquake,0.46,0.55,0.15,31.0,reviewed,nc,nc,CA,157.16096478245282
2023-02-27T15:16:34.980Z,37.3953333,-118.4765,10.5,2.54,md,25,90.0,0.05085,0.07,nc,nc73852406,2023-05-08T01:59:44.040Z,"4km NNW of West Bishop, CA",earthquake,0.32,0.62,0.258,26.0,reviewed,nc,nc,CA,158.2283550021303
2023-02-26T19:26:15.510Z,35.6398333,-117.4556667,7.41,2.81,ml,41,59.0,0.05348,0.12,ci,ci40418976,2023-05-08T01:59:35.040Z,"15km SSW of Searles Valley, CA",earthquake,0.14,0.41,0.17,25.0,reviewed,ci,ci,CA,72.445214631633
2023-02-22T23:44:02.210Z,39.144,-123.2608333,5.6,2.64,md,55,47.0,0.06915,0.11,nc,nc73850431,2023-04-29T21:57:27.040Z,"4km W of Ukiah, CA",earthquake,0.17,0.91,0.233,55.0,reviewed,nc,nc,CA,75.29435963664301
2023-02-22T20:01:57.170Z,38.8215,-122.8546667,2.29,2.91,ml,74,26.0,0.006277,0.06,nc,nc73850276,2023-04-29T21:57:27.040Z,"10km WNW of The Geysers, CA",earthquake,0.12,0.16,0.111,57.0,reviewed,nc,nc,CA,45.38411064801231
2023-02-22T15:48:21.610Z,40.5595,-124.2203333,15.63,3.07,ml,34,70.0,0.03697,0.11,nc,nc73850141,2023-04-29T21:57:26.040Z,"4km ESE of Ferndale, CA",earthquake,0.34,0.46,0.241,23.0,reviewed,nc,nc,CA,2.447132703996057
2023-02-21T09:04:38.960Z,36.7895,-121.3748333,3.85,2.61,md,63,59.0,0.06344,0.12,nc,nc73849261,2023-04-29T21:57:21.040Z,"3km SSW of Ridgemark, CA",earthquake,0.15,0.49,0.137,60.0,reviewed,nc,nc,CA,9.295768108401262
2023-02-18T02:35:20.340Z,36.0061667,-117.364,0.06,2.9,ml,30,75.0,0.1323,0.17,ci,ci40415808,2023-04-22T21:33:18.040Z,"27km N of Searles Valley, CA",earthquake,0.24,0.49,0.13,60.0,reviewed,ci,ci,CA,112.86637090823302
2023-02-17T15:58:55.150Z,39.7455,-124.043,5.64,2.62,md,33,186.0,0.176,0.15,nc,nc73847776,2023-04-22T21:33:16.040Z,"18km W of Cape Vizcaino, CA",earthquake,0.46,0.75,0.168,26.0,reviewed,nc,nc,CA,70.29722581891721
2023-02-17T15:58:27.550Z,39.7516667,-124.0443333,4.41,2.52,md,38,186.0,0.1774,0.2,nc,nc73847771,2023-04-22T21:33:16.040Z,"18km W of Cape Vizcaino, CA",earthquake,0.58,1.07,0.168,30.0,reviewed,nc,nc,CA,69.60486075102197
2023-02-17T14:36:10.870Z,40.2818333,-124.5003333,19.77,2.93,md,32,247.0,0.1208,0.13,nc,nc73847741,2023-04-22T21:33:16.040Z,"19km WSW of Petrolia, CA",earthquake,0.6,0.26,0.155,61.0,reviewed,nc,nc,CA,20.72731147431186
2023-02-16T19:13:53.450Z,38.8388329,-122.8191681,1.95,2.62,md,51,38.0,0.01275,0.06,nc,nc73847376,2023-04-22T21:33:14.040Z,"8km WNW of Cobb, CA",earthquake,0.16,0.24,0.15,56.0,automatic,nc,nc,CA,41.75677594953949
2023-02-16T02:46:47.330Z,38.8298333,-122.8191667,2.15,2.52,md,81,22.0,0.00958,0.05,nc,nc73847056,2023-04-22T21:33:12.040Z,"8km NW of The Geysers, CA",earthquake,0.09,0.13,0.156,94.0,reviewed,nc,nc,CA,42.26945290131001
2023-02-14T17:41:39.090Z,40.224,-123.1501667,39.42,3.0,ml,77,25.0,0.2123,0.15,nc,nc73846356,2023-04-22T21:33:08.040Z,"37km S of Hayfork, CA",earthquake,0.23,0.55,0.212,21.0,reviewed,nc,nc,CA,64.91520098984637
2023-02-14T03:06:51.280Z,37.5661667,-118.9276667,8.68,2.84,md,29,72.0,0.04691,0.04,nc,nc73846081,2023-04-22T21:33:07.040Z,"9km SSE of Mammoth Lakes, CA",earthquake,0.22,0.56,0.1,47.0,reviewed,nc,nc,CA,144.22958104232353
2023-02-14T00:54:54.050Z,37.5656667,-118.9258333,9.04,2.84,ml,31,54.0,0.04711,0.04,nc,nc73845971,2023-04-22T21:33:06.040Z,"9km SSE of Mammoth Lakes, CA",earthquake,0.21,0.49,0.257,23.0,reviewed,nc,nc,CA,144.32654693066033
2023-02-13T13:03:46.260Z,36.22,-117.8596667,2.97,2.87,ml,31,51.0,0.1023,0.16,ci,ci40414144,2023-04-22T21:33:05.040Z,"15km ESE of Olancha, CA",earthquake,0.19,0.75,0.217,63.0,reviewed,ci,ci,CA,108.85436105044307
2023-02-13T11:19:10.380Z,37.5066667,-118.7941667,9.04,2.69,md,29,59.0,0.07089,0.04,nc,nc73845701,2023-04-22T21:33:05.040Z,"12km WSW of Toms Place, CA",earthquake,0.26,0.64,0.146,53.0,reviewed,nc,nc,CA,147.08796930854058
2023-02-13T10:09:46.070Z,32.9858333,-115.9256667,11.07,3.24,ml,79,39.0,0.09067,0.25,ci,ci40414104,2023-04-22T21:33:05.040Z,"26km SE of Ocotillo Wells, CA",earthquake,0.18,0.49,0.167,121.0,reviewed,ci,ci,CA,20.03523409797243
2023-02-12T20:12:16.840Z,40.5968333,-123.847,24.52,2.64,md,39,59.0,0.05879,0.14,nc,nc73845416,2023-04-22T21:33:03.040Z,"22km ENE of Hydesville, CA",earthquake,0.27,0.69,0.112,45.0,reviewed,nc,nc,CA,24.883696010500998
2023-02-12T15:30:32.340Z,40.3918333,-124.3646667,21.21,2.9,ml,36,203.0,0.08618,0.13,nc,nc73845301,2023-04-22T21:33:02.040Z,"10km NW of Petrolia, CA",earthquake,0.38,0.22,0.184,26.0,reviewed,nc,nc,CA,6.563063453613495
2023-02-12T13:31:20.040Z,33.1791667,-115.6121667,2.28,2.61,ml,57,85.0,0.003369,0.23,ci,ci40413800,2023-04-22T21:33:02.040Z,"11km WNW of Calipatria, CA",earthquake,0.24,0.25,0.173,37.0,reviewed,ci,ci,CA,3.6664798088847563
2023-02-12T00:46:55.050Z,40.5441667,-124.6026667,21.1,2.57,md,34,245.0,0.2135,0.15,nc,nc73845136,2023-04-22T21:33:01.040Z,"29km W of Ferndale, CA",earthquake,0.52,0.37,0.238,31.0,reviewed,nc,nc,CA,32.36832983668269
2023-02-11T19:45:40.610Z,32.889,-116.2381667,5.56,2.5,ml,75,50.0,0.08537,0.21,ci,ci40413576,2023-04-15T21:39:30.040Z,"28km ENE of Pine Valley, CA",earthquake,0.15,0.61,0.141,66.0,reviewed,ci,ci,CA,29.639695395761112
2023-02-11T06:05:16.040Z,33.8841667,-119.3038333,5.9,2.83,ml,36,157.0,0.3042,0.27,ci,ci40413368,2023-04-15T21:39:57.040Z,"26km SE of Santa Cruz Is. (E end), CA",earthquake,0.68,31.61,0.132,84.0,reviewed,ci,ci,CA,34.590215552291724
2023-02-11T00:55:51.600Z,34.1078333,-122.726,10.01,2.98,md,25,287.0,1.964,0.23,nc,nc73844746,2023-02-11T20:50:12.399Z,"215km WSW of Vandenberg Air Force Base, CA",earthquake,2.76,31.61,0.188,31.0,reviewed,nc,nc,CA,212.93500591551194
2023-02-10T15:36:32.450Z,38.8355,-122.8395,1.94,2.78,md,64,24.0,0.004397,0.07,nc,nc73844546,2023-04-15T21:39:30.040Z,"10km NW of The Geysers, CA",earthquake,0.14,0.21,0.181,63.0,reviewed,nc,nc,CA,43.46845895403896
2023-02-10T12:35:44.790Z,40.9846667,-123.6216667,28.51,2.91,md,60,56.0,0.1383,0.18,nc,nc73844506,2023-04-15T21:39:29.040Z,"5km N of Willow Creek, CA",earthquake,0.27,0.75,0.189,53.0,reviewed,nc,nc,CA,58.77698212374186
2023-02-09T17:43:05.660Z,38.7931667,-122.7606667,2.59,2.74,md,85,31.0,0.007485,0.06,nc,nc73844071,2023-04-15T21:39:30.040Z,"2km NNW of The Geysers, CA",earthquake,0.1,0.17,0.158,103.0,reviewed,nc,nc,CA,40.53109991146066
2023-02-09T10:52:51.830Z,35.678,-117.5535,7.38,2.5,ml,35,59.0,0.09285,0.12,ci,ci40412640,2023-04-15T21:39:29.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.14,0.62,0.123,100.0,reviewed,ci,ci,CA,77.96454957026917
2023-02-09T10:19:53.680Z,36.133,-120.2431667,9.44,2.72,md,48,182.0,0.09717,0.07,nc,nc73843876,2023-04-15T21:39:50.040Z,"10km E of Coalinga, CA",earthquake,0.55,0.3,0.135,105.0,reviewed,nc,nc,CA,2.6080347285948813
2023-02-09T10:13:10.450Z,36.1451667,-120.2365,10.85,3.34,ml,68,86.0,0.1027,0.11,nc,nc73843856,2023-04-15T21:39:50.040Z,"11km E of Coalinga, CA",earthquake,0.18,0.28,0.174,115.0,reviewed,nc,nc,CA,2.188092913988287
2023-02-09T10:08:07.330Z,36.1208333,-120.2536667,9.43,2.52,md,41,126.0,0.09014,0.06,nc,nc73843851,2023-04-15T21:39:30.040Z,"10km ESE of Coalinga, CA",earthquake,0.2,0.28,0.172,84.0,reviewed,nc,nc,CA,3.936787114533381
2023-02-09T08:08:43.190Z,40.2891667,-124.5355,20.16,2.8,ml,47,237.0,0.1476,0.18,nc,nc73843826,2023-04-15T21:39:50.040Z,"22km W of Petrolia, CA",earthquake,0.56,0.25,0.222,28.0,reviewed,nc,nc,CA,22.985624284359204
2023-02-07T20:36:37.120Z,37.6246667,-118.8318333,3.28,2.73,ml,29,57.0,0.006451,0.04,nc,nc73843161,2023-04-15T21:39:45.040Z,"13km E of Mammoth Lakes, CA",earthquake,0.25,0.28,0.227,28.0,reviewed,nc,nc,CA,154.88599683193823
2023-02-07T13:18:04.400Z,33.4216667,-118.8061667,5.78,2.83,ml,29,183.0,0.3278,0.26,ci,ci40411800,2023-04-15T21:39:44.040Z,"24km ESE of Santa Barbara Is., CA",earthquake,0.56,31.61,0.159,25.0,reviewed,ci,ci,CA,56.48262795406996
2023-02-07T12:08:38.490Z,38.7898333,-122.7561667,2.22,2.77,md,101,25.0,0.01113,0.1,nc,nc73842956,2023-04-15T21:39:44.040Z,"1km N of The Geysers, CA",earthquake,0.11,0.2,0.167,95.0,reviewed,nc,nc,CA,40.47464728323598
2023-02-06T09:53:42.790Z,40.5401667,-124.489,23.88,2.88,md,33,234.0,0.1323,0.12,nc,nc73842546,2023-04-15T21:39:36.040Z,"19km WSW of Ferndale, CA",earthquake,0.71,0.52,0.101,53.0,reviewed,nc,nc,CA,24.79378069281599
2023-02-05T23:55:48.690Z,35.7436667,-121.2573333,4.99,2.55,md,61,181.0,0.1043,0.09,nc,nc73842386,2023-04-15T21:39:29.040Z,"13km NNW of San Simeon, CA",earthquake,0.23,0.73,0.146,55.0,reviewed,nc,nc,CA,34.989569398928104
2023-02-04T09:11:34.400Z,35.5225,-120.838,5.81,2.67,md,60,64.0,0.08439,0.06,nc,nc73841756,2023-04-13T21:53:06.040Z,"10km NNE of Cayucos, CA",earthquake,0.15,0.45,0.108,67.0,reviewed,nc,nc,CA,29.39908168417023
2023-02-04T05:59:44.410Z,34.0393333,-117.2003333,11.78,2.79,ml,141,19.0,0.03973,0.16,ci,ci40410680,2023-04-13T21:53:23.040Z,"2km SW of Redlands, CA",earthquake,0.09,0.23,0.138,173.0,reviewed,ci,ci,CA,6.155709951912569
2023-02-04T05:49:45.070Z,34.524,-118.6701667,2.64,2.51,ml,90,15.0,0.09983,0.26,ci,ci40410664,2023-04-13T21:53:06.040Z,"6km NW of Castaic, CA",earthquake,0.16,0.39,0.138,126.0,reviewed,ci,ci,CA,5.838406006812962
2023-02-02T23:44:54.580Z,33.9721667,-116.8266667,17.19,2.5,ml,105,20.0,0.06475,0.14,ci,ci40165671,2023-04-13T21:53:06.040Z,"7km NE of Banning, CA",earthquake,0.1,0.24,0.162,26.0,reviewed,ci,ci,CA,4.328783544276416
2023-02-02T23:35:46.520Z,38.2083333,-119.2108333,10.48,2.99,ml,39,82.0,0.1624,0.07,nc,nc73841171,2023-04-13T21:53:20.040Z,"6km SSE of Bridgeport, CA",earthquake,0.2,0.62,0.428,29.0,reviewed,nc,nc,CA,149.25119464890784
2023-02-02T00:37:11.750Z,35.5963333,-117.5995,7.1,3.11,ml,46,41.0,0.06447,0.11,ci,ci40165247,2023-04-13T21:53:17.040Z,"7km ESE of Ridgecrest, CA",earthquake,0.11,0.28,0.158,228.0,reviewed,ci,ci,CA,70.1631493554479
2023-02-02T00:11:01.670Z,34.3035,-118.4691667,2.5,2.9,ml,108,24.0,0.01573,0.23,ci,ci40165223,2023-08-21T00:59:05.541Z,"2km WSW of Sylmar, CA",earthquake,0.14,0.22,0.139,27.0,reviewed,ci,ci,CA,3.8488801530838668
2023-02-01T10:24:05.550Z,38.7946667,-122.7386667,1.49,2.52,md,83,41.0,0.01151,0.06,nc,nc73840491,2023-04-13T21:53:06.040Z,"2km NE of The Geysers, CA",earthquake,0.1,0.16,0.202,70.0,reviewed,nc,nc,CA,38.97978756094753
2023-02-01T09:05:02.320Z,33.886,-116.2578333,3.19,3.11,ml,91,46.0,0.0805,0.17,ci,ci40164927,2023-04-13T21:53:15.040Z,"14km ENE of Thousand Palms, CA",earthquake,0.11,0.3,0.13,134.0,reviewed,ci,ci,CA,29.611236889935462
2023-01-31T21:41:15.080Z,37.4751667,-118.8401667,3.94,2.64,md,22,145.0,0.115,0.03,nc,nc73840281,2023-04-13T21:53:06.040Z,"17km SW of Toms Place, CA",earthquake,0.32,1.06,0.148,33.0,reviewed,nc,nc,CA,141.8057518975665
2023-01-29T18:25:50.030Z,35.727,-117.6146667,9.38,2.5,ml,38,114.0,0.08675,0.14,ci,ci40163831,2023-04-13T21:53:05.040Z,"13km NNE of Ridgecrest, CA",earthquake,0.17,0.41,0.203,25.0,reviewed,ci,ci,CA,84.52883509220113
2023-01-29T16:25:39.510Z,38.8301667,-122.795,1.11,2.54,md,79,27.0,0.008998,0.04,nc,nc73839361,2023-04-13T21:53:06.040Z,"6km W of Cobb, CA",earthquake,0.07,0.12,0.205,57.0,reviewed,nc,nc,CA,40.47723103682886
2023-01-28T23:56:58.670Z,40.5355,-124.3973333,24.7,3.7,mw,35,209.0,0.07528,0.12,nc,nc73838976,2023-04-11T18:51:39.040Z,"12km WSW of Ferndale, CA",earthquake,0.37,0.4,,3.0,reviewed,nc,nc,CA,17.27054515463592
2023-01-27T15:13:22.100Z,35.734,-117.6185,9.61,2.59,ml,39,53.0,0.08333,0.13,ci,ci40162687,2023-04-11T18:51:36.040Z,"14km NNE of Ridgecrest, CA",earthquake,0.15,0.34,0.212,26.0,reviewed,ci,ci,CA,85.36946381992354
2023-01-27T10:28:22.080Z,40.588,-124.1238333,17.1,3.23,ml,40,29.0,0.01759,0.15,nc,nc73838231,2023-10-03T04:08:42.933Z,"3km ESE of Fortuna, CA",earthquake,0.19,0.34,0.285,61.0,reviewed,nc,nc,CA,4.364243576479383
2023-01-26T07:58:05.400Z,32.9615,-116.3011667,10.43,2.5,ml,89,38.0,0.007128,0.2,ci,ci40162055,2023-04-11T18:51:33.040Z,"26km SW of Ocotillo Wells, CA",earthquake,0.12,0.32,0.145,97.0,reviewed,ci,ci,CA,31.65300875974248
2023-01-26T01:11:28.150Z,36.7775,-121.4841667,4.73,2.81,md,76,49.0,0.02466,0.17,nc,nc73837451,2023-04-11T18:51:33.040Z,"9km SSE of San Juan Bautista, CA",earthquake,0.17,0.24,0.164,118.0,reviewed,nc,nc,CA,10.532861367781884
2023-01-25T17:43:57.530Z,38.8208333,-122.795,2.96,2.89,md,75,22.0,0.01205,0.05,nc,nc73837161,2023-04-11T18:51:32.040Z,"6km NW of The Geysers, CA",earthquake,0.11,0.15,0.133,58.0,reviewed,nc,nc,CA,41.050101511786
2023-01-25T10:38:48.100Z,33.8978333,-118.6956667,13.44,2.75,ml,84,150.0,0.1409,0.21,ci,ci40161431,2023-04-11T18:51:31.040Z,"15km S of Malibu Beach, CA",earthquake,0.27,0.49,0.139,131.0,reviewed,ci,ci,CA,16.241767129455617
2023-01-25T10:22:32.970Z,33.883,-118.6923333,10.98,2.9,ml,91,151.0,0.1541,0.23,ci,ci40161407,2023-04-11T18:51:31.040Z,"17km S of Malibu Beach, CA",earthquake,0.26,0.43,0.131,142.0,reviewed,ci,ci,CA,17.778628649803128
2023-01-25T10:03:33.360Z,33.8863333,-118.7026667,13.83,3.61,ml,127,134.0,0.1462,0.24,ci,ci40161287,2023-04-20T22:05:06.543Z,"16km S of Malibu Beach, CA",earthquake,0.27,0.48,0.14,192.0,reviewed,ci,ci,CA,17.642936790348045
2023-01-25T10:00:54.680Z,33.885,-118.7045,14.71,4.19,mw,155,134.0,0.1464,0.24,ci,ci40161279,2023-08-25T02:46:11.534Z,"16km S of Malibu Beach, CA",earthquake,0.25,0.35,,6.0,reviewed,ci,ci,CA,17.830930426986285
2023-01-25T07:48:18.020Z,37.5478333,-118.8758333,6.66,2.55,md,28,63.0,0.05615,0.02,nc,nc73836951,2023-04-11T18:51:30.040Z,"13km SE of Mammoth Lakes, CA",earthquake,0.24,0.62,0.181,46.0,reviewed,nc,nc,CA,146.27821878100872
